,lat,lon,setor
3628,-49.26016417,-25.28807864,4
3629,-49.26028586,-25.2881574,4
3630,-49.26037464,-25.28816509,4
3631,-49.26034605,-25.28812949,4
3632,-49.260312,-25.2880639,4
3633,-49.26030115,-25.28794935,4
3634,-49.26031712,-25.2877317,4
3635,-49.26033964,-25.28747704,4
3636,-49.26034975,-25.28735864,4
3637,-49.26039089,-25.28724616,4
3638,-49.26044461,-25.28717224,4
3639,-49.26064861,-25.28693732,4
3640,-49.26080865,-25.28675398,4
3641,-49.26088267,-25.28667132,4
3642,-49.26096934,-25.28660038,4
3643,-49.26104832,-25.28655805,4
3644,-49.26114499,-25.28652684,4
3645,-49.26123365,-25.28652546,4
3646,-49.26137638,-25.28652748,4
3647,-49.26157256,-25.28651596,4
3648,-49.26172816,-25.28649834,4
3649,-49.26186423,-25.28647326,4
3650,-49.26201028,-25.28643674,4
3651,-49.2621402,-25.28639919,4
3652,-49.26225398,-25.28635191,4
3653,-49.2623666,-25.28628074,4
3654,-49.26252486,-25.28614137,4
3655,-49.26262895,-25.28604712,4
3656,-49.2627663,-25.28592416,4
3657,-49.26290418,-25.28579877,4
3658,-49.26300259,-25.28571133,4
3659,-49.26309683,-25.28561294,4
3660,-49.26316797,-25.28553729,4
3661,-49.26327964,-25.28539069,4
3662,-49.26334159,-25.28530485,4
3663,-49.26339462,-25.28525054,4
3664,-49.26348095,-25.28520355,4
3665,-49.26354765,-25.28519113,4
3666,-49.26359274,-25.28519167,4
3667,-49.26370974,-25.28519595,4
3668,-49.26387535,-25.28520877,4
3669,-49.26401052,-25.28522457,4
3670,-49.26415055,-25.28524709,4
3671,-49.2642937,-25.2852769,4
3672,-49.26449579,-25.28532923,4
3673,-49.26474482,-25.28538339,4
3674,-49.26491894,-25.28541807,4
3675,-49.26505005,-25.28541749,4
3676,-49.26521002,-25.28541202,4
3677,-49.26527938,-25.28540493,4
3678,-49.26527697,-25.28545851,4
3679,-49.26526448,-25.2860603,4
3680,-49.26504644,-25.28812499,4
3681,-49.26508525,-25.28865501,4
3682,-49.26380869,-25.28990661,4
3683,-49.26272868,-25.2909214,4
3684,-49.26259141,-25.29174436,4
3685,-49.26301399,-25.29258272,4
3686,-49.2632351,-25.29280009,4
3687,-49.26319717,-25.29291978,4
3688,-49.26317752,-25.29298179,4
3689,-49.25981521,-25.29638876,4
3691,-49.18610523,-25.39191087,5
3692,-49.18599258,-25.39192541,5
3693,-49.18589065,-25.39197872,5
3694,-49.18580482,-25.39204172,5
3695,-49.18558488,-25.39210956,5
3696,-49.18538103,-25.39220649,5
3697,-49.18524692,-25.39224041,5
3698,-49.18511818,-25.39233733,5
3699,-49.18493042,-25.39242941,5
3700,-49.18481777,-25.39244395,5
3701,-49.18458173,-25.39252633,5
3702,-49.18442617,-25.39257964,5
3703,-49.18433497,-25.39261841,5
3704,-49.18414185,-25.39272018,5
3705,-49.18399165,-25.39278803,5
3706,-49.18384144,-25.39286557,5
3707,-49.18366978,-25.3929431,5
3708,-49.18350885,-25.39301095,5
3709,-49.18319771,-25.39308849,5
3710,-49.18297241,-25.39314664,5
3711,-49.18265054,-25.3931951,5
3712,-49.18226431,-25.39309818,5
3713,-49.18198536,-25.39304972,5
3714,-49.18182442,-25.39304972,5
3715,-49.18157766,-25.39310787,5
3716,-49.18137381,-25.39322418,5
3717,-49.18074081,-25.39367002,5
3718,-49.18050478,-25.3936991,5
3719,-49.17983959,-25.39361187,5
3720,-49.17914221,-25.39359249,5
3721,-49.17870233,-25.39359249,5
3722,-49.17796204,-25.39353433,5
3723,-49.1775758,-25.39351495,5
3724,-49.17708228,-25.3934568,5
3725,-49.17657802,-25.39341803,5
3726,-49.17579482,-25.39335018,5
3727,-49.1749687,-25.39329203,5
3728,-49.17393873,-25.39321449,5
3729,-49.17388568,-25.39302849,5
3730,-49.17388773,-25.3928997,5
3731,-49.17388577,-25.39271739,5
3732,-49.1738897,-25.39259193,5
3733,-49.1739094,-25.39251531,5
3734,-49.17394597,-25.39241239,5
3735,-49.17400769,-25.39227148,5
3736,-49.17407024,-25.39214355,5
3737,-49.17424405,-25.39190374,5
3738,-49.17436607,-25.39173556,5
3739,-49.17456826,-25.39139169,5
3740,-49.17504395,-25.3906974,5
3741,-49.17536288,-25.39026606,5
3742,-49.17559675,-25.38983328,5
3743,-49.17575043,-25.38958231,5
3744,-49.17581867,-25.38948681,5
3745,-49.17587934,-25.38943982,5
3746,-49.17593545,-25.38942012,5
3747,-49.17600674,-25.38937919,5
3748,-49.17610532,-25.38930492,5
3749,-49.17618445,-25.38921179,5
3750,-49.17628,-25.38906779,5
3751,-49.17641699,-25.38883046,5
3752,-49.17646552,-25.38872739,5
3753,-49.17650647,-25.38862583,5
3754,-49.17656423,-25.38843123,5
3755,-49.1767101,-25.3880089,5
3756,-49.17680135,-25.38769271,5
3757,-49.17682562,-25.38751536,5
3758,-49.17691447,-25.38715868,5
3759,-49.17694998,-25.38701615,5
3760,-49.17698406,-25.38698201,5
3761,-49.17705178,-25.38691285,5
3762,-49.17714405,-25.3868474,5
3763,-49.17718172,-25.38680244,5
3764,-49.17720926,-25.38671691,5
3765,-49.17723232,-25.38660163,5
3766,-49.17724795,-25.38647463,5
3767,-49.17724869,-25.38641662,5
3768,-49.17723902,-25.38635563,5
3769,-49.1772033,-25.38629986,5
3770,-49.17698901,-25.38599677,5
3771,-49.17663487,-25.38563902,5
3772,-49.17632777,-25.3852897,5
3773,-49.17603005,-25.38502215,5
3774,-49.17595231,-25.38494021,5
3775,-49.17592274,-25.38490244,5
3776,-49.17590056,-25.38485482,5
3777,-49.17588249,-25.38478176,5
3778,-49.17586108,-25.38462531,5
3779,-49.17576603,-25.38387349,5
3780,-49.17569529,-25.38348842,5
3781,-49.17566727,-25.38305094,5
3782,-49.17560672,-25.38276323,5
3783,-49.17556687,-25.38250518,5
3784,-49.17555362,-25.38236098,5
3785,-49.17554176,-25.38214831,5
3786,-49.17552252,-25.38177824,5
3787,-49.17548866,-25.38157812,5
3788,-49.17547039,-25.38147593,5
3789,-49.17542527,-25.38118434,5
3790,-49.17542372,-25.3809702,5
3791,-49.17541636,-25.38080099,5
3792,-49.17537212,-25.3805455,5
3793,-49.17533581,-25.38030192,5
3794,-49.17529343,-25.37997476,5
3795,-49.17524624,-25.37940168,5
3796,-49.17519194,-25.3789628,5
3797,-49.17515191,-25.37844416,5
3798,-49.17507475,-25.37801839,5
3799,-49.17502499,-25.37766814,5
3800,-49.17498223,-25.37732016,5
3801,-49.17493545,-25.37700776,5
3802,-49.17490178,-25.37683789,5
3803,-49.17488546,-25.37660582,5
3804,-49.17484575,-25.37637078,5
3805,-49.17483916,-25.376154,5
3806,-49.17480881,-25.37591283,5
3807,-49.17476734,-25.37560874,5
3808,-49.17473137,-25.37537387,5
3809,-49.17467511,-25.37498211,5
3810,-49.17467036,-25.37492331,5
3811,-49.17467036,-25.37487566,5
3812,-49.17467175,-25.37477939,5
3813,-49.17467596,-25.37463466,5
3814,-49.17467872,-25.37445551,5
3815,-49.17466238,-25.37430103,5
3816,-49.1746272,-25.37417041,5
3817,-49.17452909,-25.37391077,5
3818,-49.17442601,-25.37359627,5
3819,-49.17430782,-25.37331319,5
3820,-49.17426738,-25.37323847,5
3821,-49.17418946,-25.37314051,5
3822,-49.17401202,-25.37290643,5
3823,-49.17387728,-25.37269745,5
3824,-49.17377779,-25.37251359,5
3825,-49.17368354,-25.37238925,5
3826,-49.17355515,-25.3721677,5
3827,-49.1733327,-25.37176451,5
3828,-49.17321877,-25.37152881,5
3829,-49.17307275,-25.37124337,5
3830,-49.17300083,-25.37108844,5
3831,-49.17286032,-25.37091351,5
3832,-49.17273853,-25.3707165,5
3833,-49.1725719,-25.37040567,5
3834,-49.17263147,-25.37035958,5
3835,-49.17284029,-25.37026342,5
3836,-49.17306737,-25.37013776,5
3837,-49.17370675,-25.370043,5
3838,-49.17374933,-25.3700746,5
3839,-49.17377949,-25.37009219,5
3840,-49.1745533,-25.37022331,5
3841,-49.17479335,-25.37025161,5
3842,-49.17482603,-25.37023883,5
3843,-49.17483309,-25.37025328,5
3844,-49.17488177,-25.37026223,5
3845,-49.17500458,-25.37026728,5
3846,-49.17502078,-25.37024511,5
3847,-49.17510679,-25.37026632,5
3848,-49.17526765,-25.37025274,5
3849,-49.17634061,-25.37014381,5
3850,-49.1763586,-25.37011785,5
3851,-49.17638112,-25.37013316,5
3852,-49.17710068,-25.37004243,5
3853,-49.17781258,-25.36995397,5
3854,-49.17783472,-25.3699303,5
3855,-49.17786028,-25.36994318,5
3856,-49.17921376,-25.36977236,5
3857,-49.17927503,-25.36975361,5
3858,-49.17928822,-25.36972796,5
3859,-49.17930655,-25.36974476,5
3860,-49.17938801,-25.36973091,5
3861,-49.17940556,-25.36970628,5
3862,-49.17943317,-25.3697173,5
3863,-49.18001118,-25.36954421,5
3864,-49.18081963,-25.36930779,5
3865,-49.18083685,-25.36928621,5
3866,-49.18086011,-25.36929296,5
3867,-49.18221988,-25.36890001,5
3868,-49.18222819,-25.36888304,5
3869,-49.18224469,-25.3688892,5
3870,-49.18300455,-25.36867042,5
3871,-49.18374864,-25.36845407,5
3872,-49.18405406,-25.36832469,5
3873,-49.18507585,-25.36804268,5
3874,-49.185098,-25.36801546,5
3875,-49.18513657,-25.36803792,5
3876,-49.18515674,-25.36822868,5
3877,-49.18522493,-25.36843249,5
3878,-49.18529181,-25.36856687,5
3879,-49.18539743,-25.36870926,5
3880,-49.18555215,-25.36890675,5
3881,-49.18570606,-25.36909405,5
3882,-49.18586108,-25.36929163,5
3883,-49.18598788,-25.36950315,5
3884,-49.18602008,-25.36950717,5
3885,-49.18602981,-25.36948081,5
3886,-49.18663365,-25.36911723,5
3887,-49.18667052,-25.36911864,5
3888,-49.18667623,-25.36909111,5
3889,-49.18744181,-25.36862599,5
3890,-49.18746791,-25.36863071,5
3891,-49.18746845,-25.36860862,5
3892,-49.18822761,-25.36815461,5
3893,-49.18827735,-25.36815475,5
3894,-49.18846417,-25.36818608,5
3895,-49.18907858,-25.36898231,5
3896,-49.1893243,-25.36912873,5
3897,-49.18941164,-25.36914048,5
3898,-49.18929364,-25.36897677,5
3899,-49.18881399,-25.36831933,5
3900,-49.18853188,-25.36792324,5
3901,-49.18806814,-25.36730272,5
3902,-49.18771575,-25.36684238,5
3903,-49.18751399,-25.36658116,5
3904,-49.18743137,-25.36647658,5
3905,-49.1872395,-25.36620809,5
3906,-49.18712267,-25.36603653,5
3907,-49.18696375,-25.36580317,5
3908,-49.18663455,-25.36533028,5
3909,-49.18631469,-25.36487397,5
3910,-49.18604164,-25.3644755,5
3911,-49.18577527,-25.36407696,5
3912,-49.18564006,-25.36406326,5
3913,-49.18556032,-25.36382045,5
3914,-49.18550442,-25.36374112,5
3915,-49.18509307,-25.36316534,5
3916,-49.18465059,-25.36259808,5
3917,-49.18442967,-25.36229133,5
3918,-49.18434938,-25.36229802,5
3919,-49.1843483,-25.36219827,5
3920,-49.1841431,-25.36195119,5
3921,-49.18398162,-25.3617556,5
3922,-49.18381916,-25.36156781,5
3923,-49.18364211,-25.3613723,5
3924,-49.18349516,-25.36121751,5
3925,-49.18337449,-25.36109875,5
3926,-49.18312358,-25.36085464,5
3927,-49.18287433,-25.3606103,5
3928,-49.18266573,-25.36040412,5
3929,-49.18242147,-25.36016483,5
3930,-49.18223147,-25.35997111,5
3931,-49.1820353,-25.35977247,5
3932,-49.18189958,-25.35963055,5
3933,-49.18178087,-25.35947362,5
3934,-49.18168596,-25.35931103,5
3935,-49.1816347,-25.35920101,5
3936,-49.1815831,-25.35906032,5
3937,-49.18154103,-25.35892398,5
3938,-49.1814945,-25.35875836,5
3939,-49.18146288,-25.35864338,5
3940,-49.18139607,-25.35840282,5
3941,-49.18130681,-25.35808918,5
3942,-49.18122208,-25.35778817,5
3943,-49.18116493,-25.35757315,5
3944,-49.18121653,-25.35753336,5
3945,-49.18126221,-25.35750095,5
3946,-49.18153569,-25.35743656,5
3947,-49.18192307,-25.35734242,5
3948,-49.18228564,-25.3572533,5
3949,-49.18264012,-25.35716819,5
3950,-49.18292441,-25.3571039,5
3951,-49.18326095,-25.35702442,5
3952,-49.18329295,-25.35704224,5
3953,-49.18333103,-25.35700517,5
3954,-49.18340206,-25.35699169,5
3955,-49.18359859,-25.35694672,5
3956,-49.18379118,-25.35692935,5
3957,-49.18390172,-25.35693486,5
3958,-49.18391754,-25.35695014,5
3959,-49.18396413,-25.35693564,5
3960,-49.18409198,-25.35695712,5
3961,-49.18440623,-25.35703936,5
3962,-49.18490862,-25.35717212,5
3963,-49.18495681,-25.35721419,5
3964,-49.18497815,-25.35718502,5
3965,-49.18508385,-25.35684563,5
3966,-49.18517223,-25.35657426,5
3967,-49.18520767,-25.35657235,5
3968,-49.18540545,-25.35662357,5
3969,-49.18568285,-25.35669378,5
3970,-49.1859027,-25.35675052,5
3971,-49.18619466,-25.3568238,5
3972,-49.1864556,-25.35689305,5
3973,-49.18673641,-25.35696671,5
3974,-49.18678245,-25.35696044,5
3975,-49.18682677,-25.3569923,5
3976,-49.18702359,-25.35704256,5
3977,-49.18737271,-25.35713335,5
3978,-49.18766564,-25.35721047,5
3979,-49.18804085,-25.3573055,5
3980,-49.18827233,-25.35736518,5
3981,-49.1884139,-25.35740414,5
3982,-49.18844253,-25.35739104,5
3983,-49.18847293,-25.35742298,5
3984,-49.18866419,-25.357469,5
3985,-49.1889569,-25.35754722,5
3986,-49.18925706,-25.35762357,5
3987,-49.18955211,-25.35769847,5
3988,-49.18987764,-25.35778419,5
3989,-49.19006953,-25.35783431,5
3990,-49.19031284,-25.35789532,5
3991,-49.19040595,-25.3579266,5
3992,-49.19053748,-25.35798187,5
3993,-49.19065597,-25.35805099,5
3994,-49.19087093,-25.35818024,5
3995,-49.19096532,-25.35824415,5
3996,-49.19101113,-25.35824992,5
3997,-49.19102999,-25.35828411,5
3998,-49.19133405,-25.35846394,5
3999,-49.19164354,-25.35865086,5
4000,-49.19200741,-25.35887198,5
4001,-49.19205816,-25.35890525,5
4002,-49.19211979,-25.35891551,5
4003,-49.19212677,-25.35894567,5
4004,-49.19227121,-25.35903557,5
4005,-49.19247476,-25.35915705,5
4006,-49.19277842,-25.35934415,5
4007,-49.19301496,-25.35948459,5
4008,-49.1932047,-25.35959873,5
4009,-49.1934396,-25.35973835,5
4010,-49.19348817,-25.35977209,5
4011,-49.19353496,-25.35977945,5
4012,-49.19354891,-25.35980986,5
4013,-49.19371636,-25.35990674,5
4014,-49.19395377,-25.36005047,5
4015,-49.19420083,-25.36020071,5
4016,-49.19448334,-25.3603707,5
4017,-49.19473634,-25.36052512,5
4018,-49.19481777,-25.36058274,5
4019,-49.19485813,-25.36058142,5
4020,-49.1948678,-25.36061142,5
4021,-49.19501885,-25.36070426,5
4022,-49.19515359,-25.36078807,5
4023,-49.19530312,-25.36084805,5
4024,-49.19546162,-25.36088744,5
4025,-49.19561418,-25.36090138,5
4026,-49.19576622,-25.36090306,5
4027,-49.19594477,-25.36089432,5
4028,-49.19598015,-25.36087438,5
4029,-49.19596611,-25.36085265,5
4030,-49.19598221,-25.36065986,5
4031,-49.19599578,-25.36043384,5
4032,-49.19600513,-25.36021799,5
4033,-49.19600853,-25.36010401,5
4034,-49.19602502,-25.3600724,5
4035,-49.19603652,-25.36006296,5
4036,-49.19610271,-25.36006939,5
4037,-49.19610958,-25.36001061,5
4038,-49.19613207,-25.35994651,5
4039,-49.19617751,-25.35985568,5
4040,-49.19623527,-25.35977694,5
4041,-49.19633325,-25.35970584,5
4042,-49.196395,-25.35965084,5
4043,-49.19650665,-25.35961437,5
4044,-49.19659926,-25.35954863,5
4045,-49.19663855,-25.3594997,5
4046,-49.19645135,-25.35951139,5
4047,-49.19616775,-25.35952949,5
4048,-49.19608418,-25.359519,5
4049,-49.19591675,-25.35944322,5
4050,-49.19579821,-25.3593819,5
4051,-49.19580033,-25.35936323,5
4052,-49.19581978,-25.35935685,5
4053,-49.19590901,-25.35920645,5
4054,-49.19601879,-25.35901613,5
4055,-49.19627579,-25.35858341,5
4056,-49.19662824,-25.35799435,5
4057,-49.19675246,-25.35778881,5
4058,-49.19677104,-25.35777312,5
4059,-49.19680234,-25.35777139,5
4060,-49.19704018,-25.35781429,5
4061,-49.19722019,-25.35784911,5
4062,-49.19725286,-25.35786405,5
4063,-49.19727122,-25.35786248,5
4064,-49.19732008,-25.3578368,5
4065,-49.19737325,-25.35783038,5
4066,-49.1975815,-25.35781793,5
4067,-49.1977596,-25.3578072,5
4068,-49.19798936,-25.35779363,5
4069,-49.19825162,-25.35777862,5
4070,-49.1984561,-25.35776541,5
4071,-49.1987415,-25.35775044,5
4072,-49.1987638,-25.35773935,5
4073,-49.19878864,-25.35774684,5
4074,-49.19894874,-25.35773758,5
4075,-49.19913504,-25.35772615,5
4076,-49.19931587,-25.35771224,5
4077,-49.19946538,-25.35770406,5
4078,-49.19961991,-25.35769512,5
4079,-49.19974192,-25.35768978,5
4080,-49.19987182,-25.35768263,5
4081,-49.19999993,-25.35767411,5
4082,-49.20006313,-25.35767161,5
4083,-49.20020936,-25.35766982,5
4084,-49.20034599,-25.35766914,5
4085,-49.20041026,-25.35766341,5
4086,-49.20048128,-25.35765126,5
4087,-49.20055903,-25.35763449,5
4088,-49.20058968,-25.35762274,5
4089,-49.20060319,-25.3576043,5
4090,-49.20062139,-25.35759247,5
4091,-49.2006787,-25.35733658,5
4092,-49.20071797,-25.35718221,5
4093,-49.20073167,-25.35708714,5
4094,-49.20073532,-25.35699311,5
4095,-49.20072509,-25.35696398,5
4096,-49.20073614,-25.35693678,5
4097,-49.20072535,-25.35681131,5
4098,-49.20069488,-25.3566813,5
4099,-49.2006416,-25.35652857,5
4100,-49.20057818,-25.35639473,5
4101,-49.20049512,-25.35622802,5
4102,-49.20046726,-25.35618576,5
4103,-49.20046466,-25.35615057,5
4104,-49.20042156,-25.35604025,5
4105,-49.2003892,-25.35592421,5
4106,-49.20037651,-25.35583923,5
4107,-49.2003727,-25.35574343,5
4108,-49.20037523,-25.35560329,5
4109,-49.20038156,-25.35545304,5
4110,-49.20037006,-25.35542361,5
4111,-49.20038415,-25.35540152,5
4112,-49.20039129,-25.355214,5
4113,-49.20039921,-25.35497121,5
4114,-49.20040433,-25.35478341,5
4115,-49.20042291,-25.35476062,5
4116,-49.20051598,-25.35476409,5
4117,-49.20079122,-25.35477888,5
4118,-49.20108381,-25.35479541,5
4119,-49.20129716,-25.35480547,5
4120,-49.20155319,-25.35481676,5
4121,-49.20173871,-25.3548246,5
4122,-49.20191625,-25.3548324,5
4123,-49.20193787,-25.35482108,5
4124,-49.20195575,-25.35483511,5
4125,-49.20216662,-25.35484337,5
4126,-49.20239736,-25.35485603,5
4127,-49.20266268,-25.35486924,5
4128,-49.20289946,-25.35488186,5
4129,-49.20314505,-25.35489723,5
4130,-49.20316631,-25.35488216,5
4131,-49.20318619,-25.35489778,5
4132,-49.20344975,-25.35491427,5
4133,-49.20363929,-25.35492413,5
4134,-49.2038898,-25.35493402,5
4135,-49.20408102,-25.35494281,5
4136,-49.20430568,-25.35495049,5
4137,-49.20445078,-25.35495212,5
4138,-49.204553,-25.35494114,5
4139,-49.20474027,-25.35491917,5
4140,-49.20495386,-25.35486925,5
4141,-49.20496528,-25.3548533,5
4142,-49.2049998,-25.35485506,5
4143,-49.20524084,-25.35478248,5
4144,-49.20551631,-25.35469958,5
4145,-49.20581519,-25.35461115,5
4146,-49.20609277,-25.3545296,5
4147,-49.2061139,-25.35451132,5
4148,-49.20614761,-25.3545131,5
4149,-49.20642156,-25.35443572,5
4150,-49.20672054,-25.35435344,5
4151,-49.20709605,-25.35424589,5
4152,-49.20741131,-25.3541622,5
4153,-49.20743106,-25.35414398,5
4154,-49.2074362,-25.35411296,5
4155,-49.2073776,-25.35396614,5
4156,-49.20732582,-25.35381465,5
4157,-49.20725957,-25.35363044,5
4158,-49.20719027,-25.35343706,5
4159,-49.20709814,-25.35318656,5
4160,-49.20705628,-25.3530845,5
4161,-49.20697942,-25.35297111,5
4162,-49.20695826,-25.35294164,5
4163,-49.20692453,-25.35292256,5
4164,-49.20692389,-25.35289584,5
4165,-49.20684841,-25.35279611,5
4166,-49.20678435,-25.35270372,5
4167,-49.20671155,-25.35259255,5
4168,-49.20666431,-25.35250354,5
4169,-49.20662653,-25.3524111,5
4170,-49.20659886,-25.35231535,5
4171,-49.20658876,-25.35222571,5
4172,-49.20657865,-25.35211586,5
4173,-49.20658202,-25.3519743,5
4174,-49.20658741,-25.35182198,5
4175,-49.20659381,-25.3516776,5
4176,-49.2065938,-25.35156163,5
4177,-49.20657972,-25.35146913,5
4178,-49.20655425,-25.35139605,5
4179,-49.20649796,-25.35127813,5
4180,-49.20637196,-25.35099802,5
4181,-49.20629166,-25.35081697,5
4182,-49.20621759,-25.35070969,5
4183,-49.20613117,-25.35061281,5
4184,-49.20601671,-25.35052112,5
4185,-49.20595812,-25.35049532,5
4186,-49.20594649,-25.35046493,5
4187,-49.20564391,-25.35035614,5
4188,-49.20546398,-25.35030461,5
4189,-49.20535418,-25.35026943,5
4190,-49.20527718,-25.35022214,5
4191,-49.20521171,-25.35016517,5
4192,-49.20516807,-25.35011966,5
4193,-49.20508385,-25.34998404,5
4194,-49.20499776,-25.34984036,5
4195,-49.20492503,-25.34972098,5
4196,-49.20485902,-25.34961176,5
4197,-49.20483121,-25.34959628,5
4198,-49.20482689,-25.34955979,5
4199,-49.20469775,-25.3493543,5
4200,-49.20457006,-25.34915168,5
4201,-49.20446455,-25.34898272,5
4202,-49.20442551,-25.34891687,5
4203,-49.204346,-25.34880605,5
4204,-49.20427564,-25.34870741,5
4205,-49.2042007,-25.34860949,5
4206,-49.20412577,-25.34853529,5
4207,-49.20407358,-25.3484911,5
4208,-49.2040486,-25.34843423,5
4209,-49.20403788,-25.34838803,5
4210,-49.20401913,-25.34825554,5
4211,-49.20400909,-25.34810019,5
4212,-49.20400908,-25.34806071,5
4213,-49.20398974,-25.34802029,5
4214,-49.20400304,-25.34797899,5
4215,-49.20400133,-25.34773018,5
4216,-49.20400059,-25.34747682,5
4217,-49.20400061,-25.34726026,5
4218,-49.20400965,-25.34702857,5
4219,-49.2040119,-25.34687585,5
4220,-49.20400173,-25.34676713,5
4221,-49.20402014,-25.34672916,5
4222,-49.20402613,-25.34662389,5
4223,-49.2039998,-25.34651934,5
4224,-49.20394942,-25.34641556,5
4225,-49.20387725,-25.34631181,5
4226,-49.20379602,-25.34618026,5
4227,-49.20374925,-25.34615962,5
4228,-49.20374717,-25.34612083,5
4229,-49.20367951,-25.34600206,5
4230,-49.2036404,-25.3459133,5
4231,-49.20362082,-25.34584107,5
4232,-49.2036178,-25.34576436,5
4233,-49.20362607,-25.34563881,5
4234,-49.20364714,-25.34553421,5
4235,-49.20368399,-25.34544394,5
4236,-49.20373589,-25.34534911,5
4237,-49.20380205,-25.34526788,5
4238,-49.20388099,-25.34519116,5
4239,-49.2039344,-25.34509639,5
4240,-49.20395018,-25.34506028,5
4241,-49.20395019,-25.34499818,5
4242,-49.20397271,-25.34497982,5
4243,-49.20400352,-25.34482432,5
4244,-49.20402347,-25.34464679,5
4245,-49.20404152,-25.34444619,5
4246,-49.20406857,-25.34427188,5
4247,-49.20409645,-25.34418413,5
4248,-49.20415266,-25.34406796,5
4249,-49.20424363,-25.34393262,5
4250,-49.20436828,-25.34377516,5
4251,-49.20441026,-25.34372008,5
4252,-49.20442097,-25.343678,5
4253,-49.20445408,-25.34366314,5
4254,-49.20458376,-25.34348133,5
4255,-49.20473875,-25.3432685,5
4256,-49.20478075,-25.34320873,5
4257,-49.20477251,-25.34317656,5
4258,-49.20479842,-25.34315068,5
4259,-49.20520016,-25.34312041,5
4260,-49.20549194,-25.34307702,5
4261,-49.20585719,-25.34297901,5
4262,-49.20605506,-25.34289963,5
4263,-49.20623078,-25.34281625,5
4264,-49.20637214,-25.34271165,5
